Step,Value
5610,244.350994554735
5620,245.150303129236
5630,245.869680846287
5658,233.888432761658
5660,235.733997515467
5664,237.395005793894
5679,238.889913244479
5720,240.235329950006
5723,241.44620498498
5741,242.535992516456
5759,243.516801294785
5776,228.694521165306
5779,231.05947707875
5784,233.18793740085
5789,235.103551690739
5807,236.82760455164
5808,238.37925212645
5825,239.775734943779
5828,241.032569479376
5835,242.163720561413
5862,243.181756535246
5864,244.097988911696
5871,244.9225980505
5889,245.664746275425
5898,246.332679677857
5907,246.933819740045
5917,247.474845796015
5928,247.961769246388
5932,241.292912321749
5933,242.398029119549
5952,234.707946207594
5957,236.471559616809
5959,238.058811685102
5963,239.487338546567
5972,240.773012721884
5990,241.93011947967
6010,240.597227531703
6015,241.771912808507
6024,226.256441527657
6030,228.865205404865
6031,231.213092894353
6035,233.326191634892
6038,235.227980501377
6060,235.11746245124
6078,236.84012423609
6082,238.390519842456
6087,239.785875888184
6103,241.04169632934
6105,242.171934726381
6115,243.189149283717
6121,244.10464238532
6123,236.243898146788
6129,237.853916362083
6131,239.302932755849
6133,240.607047510239
6145,241.780750789189
6147,242.837083740245
6149,243.787783396195
6172,233.592325056575
6181,235.467500580892
6184,237.155158552777
6200,238.674050727474
6211,240.041053684701
6213,241.271356346205
6219,242.378628741559
6232,243.375173897378
6237,244.272064537614
6244,240.338578083853
6250,241.539128305442
6263,242.619623504872
6289,243.592069184359
6312,244.467270295898
6316,245.254951296282
6317,245.963864196629
6324,246.60188580694
6341,247.176105256221
6352,247.692902760573
6363,248.15802051449
6370,248.576626493015
6376,248.953371873688
6400,249.292442716294
6455,249.597606474639
6459,246.709165827175
6472,247.272657274432
6487,247.779799576963
6495,248.236227649241
6496,248.647012914291
6500,249.016719652837
6510,249.349455717527
6520,249.648918175749
6521,249.918434388149
6522,250.160998979308
6530,250.379307111352
6550,250.575784430191
6574,246.011925987172
6581,246.645141418429
6584,247.215035306561
6594,247.727939805879
6603,248.189553855265
6606,247.413918469739
6616,247.906934652739
6621,248.35064921744
6657,248.74999232567
6666,249.109401123078
6668,249.432869040744
6672,249.723990166644
6678,249.985999179954
6681,250.221807291933
6688,250.434034592714
6696,250.625039163417
6699,246.056255247076
6707,246.685037752342
6711,247.250942007083
6715,247.760255836349
6738,248.218638282688
6742,248.631182484394
6749,249.002472265929
6753,249.33663306931
6764,249.637377792354
6776,249.908048043093
6792,250.151651268758
6817,250.370894171856
6832,250.568212784645
6846,250.745799536155
6854,250.905627612514
6862,251.049472881237
6868,251.178933623088
6869,251.295448290753
6895,251.400311491652
6909,250.698000342487
6934,250.862608338213
6951,251.010755534366
6963,251.144088010904
6966,251.264087239788
6972,251.372086545783
6990,251.469285921179
6992,251.556765359036
7010,251.635496853107
7014,251.70635519777
7035,251.770127707968
7039,251.827522967145
7046,251.879178700405
7059,251.925668860339
7065,251.96751000428
7079,252.005167033826
7091,252.039058360418
7106,252.06956055435
7114,252.09701252889
7115,252.121719305975
7137,252.143955405352
7141,252.163967894791
7155,252.181979135287
7167,239.569501221758
7168,240.846959129557
7175,241.996671246575
7189,243.031412151892
7195,243.962678966677
7202,244.800819099984
7204,245.55514521996
7213,246.234038727938
7215,246.845042885119
7216,247.394946626581
7235,247.889859993898
7238,248.335282024482
7247,248.736161852009
7260,249.096953696782
7284,249.421666357078
7300,249.713907751345
7311,249.976925006185
7329,250.213640535541
7339,250.426684511961
7340,250.618424090739
7346,250.79098971164
7353,250.94629877045
7357,251.08607692338
7358,251.211877261016
7359,251.325097564889
7381,251.426995838374
7382,251.518704284511
7386,251.601241886035
7388,235.102837697431
7397,236.826961957662
7401,238.378673791871
7430,239.775214442658
7431,241.032101028367
7440,242.163298955504
7443,243.181377089928
7450,244.09764741091
7460,244.922290699793
7461,245.664469659788
7463,246.332430723784
7468,246.93359568138
7474,247.474644143216
7478,247.961587758869
7480,248.399837012957
7496,248.794261341635
7502,232.576555207472
7503,234.553307716699
7511,236.332384975003
7530,237.933554507478
7547,239.374607086704
7573,240.671554408008
7596,241.838806997182
7609,242.889334327438
7612,243.834808924669
7643,244.685736062176
7644,245.451570485933
7660,246.140821467314
7661,246.761147350557
7671,247.319440645476
7674,247.821904610903
7676,248.274122179787
7687,248.681117991782
7693,249.047414222579
7696,249.377080830295
7700,249.67378077724
7718,249.94081072949
7719,250.181137686516
7723,250.397431947839
7726,250.592096783029
7728,250.767295134701
7742,250.924973651205
7746,251.066884316059
7757,251.194603914427
7760,238.680863522985
7780,240.047185200661
7788,241.276874710569
7798,242.383595269486
7799,243.379643772512
7810,244.276087425235
7833,231.744278682712
7838,233.804258844415
7855,235.658240989948
7899,237.326824920928
7900,238.828550458809
7904,240.180103442903
7908,241.396501128587
7926,242.491259045703
7932,243.476541171107
7975,244.36329508397
7983,245.161373605548
7991,245.879644274967
7992,246.526087877445
8009,247.107887119675
8022,247.631506437682
8026,248.102763823888
8037,248.526895471474
8049,248.908613954301
8052,249.252160588845
8054,249.561352559935
8058,249.839625333916
8066,250.090070830499
8126,250.315471777423
8132,241.833644599681
8133,242.884688169687
8150,243.830627382693
8157,244.681972674398
8180,245.448183436933
8184,246.137773123214
8195,246.758403840867
8198,247.316971486754
8215,247.819682368053
8221,248.272122161222
8234,248.679317975075
8254,249.045794207542
8263,249.375622816762
8279,249.67246856506
8281,249.939629738528
8290,250.18007479465
8299,250.396475345159
8307,250.591235840618
8327,250.76652028653
8329,250.924276287852
8332,251.066256689041
8334,251.194039050111
8340,251.309043175075
8352,251.412546887542
8353,251.505700228762
8360,251.58953823586
8363,251.664992442248
8368,251.732901227998
8375,251.794019135173
8377,243.164337221655
8428,244.082311529464
8439,244.908488406492
8442,245.652047595817
8447,246.32125086621
8463,246.923533809563
8467,247.465588458581
8468,247.953437642698
8470,248.392501908402
8480,248.787659747537
8484,249.143301802757
8488,249.463379652456
8497,249.751449717185
8498,250.010712775441
8503,250.244049527871
8507,250.454052605058
8508,250.643055374527
8523,246.072469837074
8554,246.699630883341
8566,230.691387795007
8573,232.856657045481
8578,234.805399370907
8592,236.559267463791
8601,238.137748747386
8616,239.558381902622
8627,240.836951742334
8634,238.824576568101
8635,240.176526941265
8644,241.393282277113
8682,242.488362079376
8685,243.473933901413
8687,244.360948541246
8690,245.159261717096
8691,245.877743575361
8695,246.524377247799
8727,247.106347552993
8741,247.630120827668
8768,248.101516774876
8774,248.525773127363
8778,246.533315814627
8796,247.114392263138
8801,247.637361066799
8816,248.108032990093
8819,247.884821691084
8822,248.33074755195
8843,248.732080826729
8854,249.093280774031
8867,249.418360726602
8868,249.710932683916
8878,249.974247445499
8881,245.470542700949
8885,246.157896460829
8902,246.77651484472
8904,236.597703360248
8907,238.172341054198
8928,239.589514978752
8930,240.864971510852
8935,242.012882389741
8946,243.046002180741
8954,243.975809992641
8958,244.252588993377
8975,245.061738124014
8981,245.789972341587
8991,246.445383137403
8993,247.035252853637
8999,247.566135598248
9004,248.043930068397
9009,248.473945091532
9012,248.860958612353
9027,249.209270781092
9028,249.522751732957
9055,249.804884589636
9063,249.419876130672
9073,249.71229654758
9084,249.975474922796
9105,250.212335460491
9122,250.425509944416
9123,250.617366979949
9155,250.790038311928
9156,250.94544251071
9162,251.085306289613
9214,251.211183690626
9216,251.324473351538
9223,251.426434046359
9226,251.518198671697
9233,251.600786834502
9260,251.675116181026
9281,251.742012592898
9291,251.802219363583
9307,251.856405457199
9309,251.905172941453
9311,251.949063677282
9316,251.988565339528
9348,252.02411683555
9353,252.056113181969
9364,252.084909893747
9365,252.110826934347
9366,252.134152270886
9369,252.155145073772
9385,252.174038596369
9412,252.191042766707
9415,252.20634652001
9435,252.220119897984
9441,252.23251593816
9442,252.243672374318
9468,252.253713166861
9475,252.262749880149
9482,252.270882922109
9515,252.278202659872
9518,252.284790423859
9537,252.290719411448
9538,252.296055500277
9547,252.300857980224
9554,252.305180212176
9557,252.309070220933
9564,252.312571228814
9567,252.315722135907
9586,252.318557952291
9589,252.321110187036
9600,252.323407198307
9611,252.325474508451
9621,252.32733508758
9623,252.329009608796
9624,252.330516677891
9627,252.331873040076
9651,252.333093766043
9656,252.334192419413
9657,252.335181207446
9661,252.336071116676
9680,252.336872034983
9681,252.337592861459
9690,252.338241605287
9698,252.338825474733
9710,252.339350957234
9747,252.339823891485
9750,252.340249532311
9759,252.340632609054
9760,252.340977378123
9766,252.341287670285
9768,252.341566933231
9777,252.341818269883
9812,252.342044472869
9817,252.342248055556
9840,252.342431279975
9843,252.342596181952
9846,252.342744593731
9855,252.342878164332
9883,252.342998377874
9907,252.343106570061
9917,252.343203943029
9972,252.3432915787
9978,252.343370450805
9982,252.343441435699
9985,252.343505322103
9996,252.343562819867
9999,252.343614567855
