Step,Value
8037,8.41033302670414
8049,20.134899745396
8052,2.12140977085643
8054,14.4748688151331
8058,25.5929819549821
8066,35.5992837808462
8126,44.7281554134427
8132,52.8209398934607
8133,31.5388459041147
8150,40.9505613350655
8157,20.8555052015589
8180,31.4587546920842
8184,41.0016792335569
8195,49.4671113315635
8198,57.0860002197695
8215,63.9430002191548
8221,41.5487001972394
8234,21.3938301775154
8254,3.25444715976386
8263,-13.0709975562125
8279,0.80170222077102
8281,13.2871320200562
8290,-4.0415811819494
8299,-19.6374230637545
8307,-5.10808073601673
8327,8.0915273482661
8329,-8.71762538656051
8332,-23.8458628479044
8334,-8.8956765417517
8340,4.55949113378577
8352,16.6691420417695
8353,27.5678278589548
8360,8.81104507305936
8363,20.4955405871157
8368,31.0115865497664
8375,40.4760279161521
8377,20.4284251245369
8428,30.9511826334455
8439,11.856064370101
8442,23.2360579544532
8447,33.4780521803701
8463,42.6958469836954
8467,22.4262622853259
8468,4.1836360567933
8470,16.3308724724763
8480,-1.30221477477134
8484,-17.1719932972942
8488,-2.8891939462025
8497,-18.6002745515823
8498,-4.17464707506171
8503,-19.7571823675555
8507,-33.7814641308
8508,-46.40331771772
8523,-57.762985945948
8554,-67.9866873513532
8566,-48.4992186055367
8573,-59.649296744983
8578,-41.1187670491225
8592,-53.0068903442102
8601,-63.7062013097892
8616,-73.3355811788103
8627,-82.0020230609292
8634,-89.8018207548363
8635,-68.2560386579904
8644,-48.864834770829
8682,-59.9783512937461
8685,-69.9805161643715
8687,-50.4168645265721
8690,-32.8095780525525
8691,-16.963020225935
8695,-2.70111818197917
8727,-18.4310063637813
8741,-32.5879057274031
8768,-45.3291151546628
8774,-56.7962036391965
8778,-67.1165832752769
8796,-47.8393249263869
8801,-59.0553924337482
8816,-69.1498531903734
8819,-49.6692678499737
8822,-32.1367410436141
8843,-16.3574669178903
8854,-30.7217202261013
8867,-15.0839481821289
8868,-1.0099533425537
8878,11.656642013064
8881,23.0565778331199
8885,4.75092004980789
8902,-11.7241719551729
8904,2.01384526170671
8907,14.3780607568983
8928,-3.0597453187915
8930,-18.7537707869123
8935,-4.31279368685878
8946,8.6840857031894
8954,-8.18432286712954
8958,5.19970944094571
8975,-11.3202615031489
8981,-26.188235352834
8991,-39.5694118175506
8993,-23.0468706144332
8999,-8.17658353162759
9004,5.20667484289746
9009,17.25160737997
9012,-0.473553358026962
9027,12.139401999138
9028,23.4910618205866
9055,33.7075556598902
9063,42.9024001152635
9073,51.1777601250994
9084,30.0599841125895
9105,39.6195857226928
9122,19.6576271504236
9123,1.69186443538122
9155,-14.4773220081569
